"","state","week_code","week_start","Deaths","tmean_week_C","tmean_week_F","age_group3"
"2020","Georgia","2019/51",2019-12-16,10,6.67142857142857,44.0085714285714,"65+"
"2021","Georgia","2019/51",2019-12-16,17,6.67142857142857,44.0085714285714,"65+"
"2022","Georgia","2019/51",2019-12-16,10,6.67142857142857,44.0085714285714,"65+"
"2023","Georgia","2019/52",2019-12-23,11,12.6285714285714,54.7314285714286,"65+"
"2024","Georgia","2019/52",2019-12-23,11,12.6285714285714,54.7314285714286,"65+"
"2025","Illinois","2019/01",2019-12-30,10,2.44285714285714,36.3971428571429,"15-64"
"2026","Illinois","2019/01",2019-12-30,11,2.44285714285714,36.3971428571429,"65+"
"2027","Illinois","2019/01",2019-12-30,21,2.44285714285714,36.3971428571429,"65+"
"2028","Illinois","2019/02",2019-01-07,11,0.471428571428571,32.8485714285714,"65+"
"2029","Illinois","2019/02",2019-01-07,11,0.471428571428571,32.8485714285714,"65+"
"2030","Illinois","2019/02",2019-01-07,20,0.471428571428571,32.8485714285714,"65+"
"2031","Illinois","2019/03",2019-01-14,10,-3.27142857142857,26.1114285714286,"65+"
"2032","Illinois","2019/03",2019-01-14,13,-3.27142857142857,26.1114285714286,"65+"
"2033","Illinois","2019/03",2019-01-14,14,-3.27142857142857,26.1114285714286,"65+"
"2034","Illinois","2019/04",2019-01-21,10,-7.38571428571429,18.7057142857143,"65+"
"2035","Illinois","2019/04",2019-01-21,18,-7.38571428571429,18.7057142857143,"65+"
"2036","Illinois","2019/04",2019-01-21,20,-7.38571428571429,18.7057142857143,"65+"
"2037","Illinois","2019/05",2019-01-28,12,-5.78571428571429,21.5857142857143,"65+"
"2038","Illinois","2019/05",2019-01-28,18,-5.78571428571429,21.5857142857143,"65+"
"2039","Illinois","2019/05",2019-01-28,14,-5.78571428571429,21.5857142857143,"65+"
"2040","Illinois","2019/06",2019-02-04,13,-1.9,28.58,"65+"
"2041","Illinois","2019/06",2019-02-04,12,-1.9,28.58,"65+"
"2042","Illinois","2019/06",2019-02-04,12,-1.9,28.58,"65+"
"2043","Illinois","2019/07",2019-02-11,12,-1.3,29.66,"65+"
"2044","Illinois","2019/07",2019-02-11,12,-1.3,29.66,"65+"
"2045","Illinois","2019/08",2019-02-18,13,0.857142857142857,33.5428571428571,"65+"
"2046","Illinois","2019/08",2019-02-18,22,0.857142857142857,33.5428571428571,"65+"
"2047","Illinois","2019/08",2019-02-18,17,0.857142857142857,33.5428571428571,"65+"
"2048","Illinois","2019/09",2019-02-25,11,-2.61428571428571,27.2942857142857,"65+"
"2049","Illinois","2019/09",2019-02-25,17,-2.61428571428571,27.2942857142857,"65+"
"2050","Illinois","2019/10",2019-03-04,13,-2.61428571428571,27.2942857142857,"65+"
"2051","Illinois","2019/10",2019-03-04,19,-2.61428571428571,27.2942857142857,"65+"
"2052","Illinois","2019/11",2019-03-11,10,5.58571428571429,42.0542857142857,"65+"
"2053","Illinois","2019/11",2019-03-11,13,5.58571428571429,42.0542857142857,"65+"
"2054","Illinois","2019/11",2019-03-11,18,5.58571428571429,42.0542857142857,"65+"
"2055","Illinois","2019/12",2019-03-18,11,5.95714285714286,42.7228571428571,"65+"
"2056","Illinois","2019/12",2019-03-18,17,5.95714285714286,42.7228571428571,"65+"
"2057","Illinois","2019/13",2019-03-25,10,6.95714285714286,44.5228571428571,"65+"
"2058","Illinois","2019/13",2019-03-25,11,6.95714285714286,44.5228571428571,"65+"
"2059","Illinois","2019/14",2019-04-01,12,9.97142857142857,49.9485714285714,"65+"
"2060","Illinois","2019/14",2019-04-01,24,9.97142857142857,49.9485714285714,"65+"
"2061","Illinois","2019/15",2019-04-08,14,11.3285714285714,52.3914285714286,"65+"
"2062","Illinois","2019/15",2019-04-08,21,11.3285714285714,52.3914285714286,"65+"
"2063","Illinois","2019/15",2019-04-08,13,11.3285714285714,52.3914285714286,"65+"
"2064","Illinois","2019/16",2019-04-15,11,12.7857142857143,55.0142857142857,"15-64"
"2065","Illinois","2019/16",2019-04-15,14,12.7857142857143,55.0142857142857,"65+"
"2066","Illinois","2019/16",2019-04-15,17,12.7857142857143,55.0142857142857,"65+"
"2067","Illinois","2019/17",2019-04-22,13,12.9285714285714,55.2714285714286,"65+"
"2068","Illinois","2019/17",2019-04-22,12,12.9285714285714,55.2714285714286,"65+"
"2069","Illinois","2019/18",2019-04-29,13,14.4857142857143,58.0742857142857,"65+"
"2070","Illinois","2019/18",2019-04-29,14,14.4857142857143,58.0742857142857,"65+"
"2071","Illinois","2019/18",2019-04-29,17,14.4857142857143,58.0742857142857,"65+"
"2072","Illinois","2019/19",2019-05-06,13,14.0285714285714,57.2514285714286,"65+"
"2073","Illinois","2019/19",2019-05-06,12,14.0285714285714,57.2514285714286,"65+"
"2074","Illinois","2019/19",2019-05-06,11,14.0285714285714,57.2514285714286,"65+"
"2075","Illinois","2019/20",2019-05-13,20,18.5571428571429,65.4028571428571,"65+"
"2076","Illinois","2019/20",2019-05-13,14,18.5571428571429,65.4028571428571,"65+"
"2077","Illinois","2019/21",2019-05-20,12,20.0857142857143,68.1542857142857,"65+"
"2078","Illinois","2019/21",2019-05-20,16,20.0857142857143,68.1542857142857,"65+"
"2079","Illinois","2019/21",2019-05-20,20,20.0857142857143,68.1542857142857,"65+"
"2080","Illinois","2019/22",2019-05-27,16,21.9857142857143,71.5742857142857,"65+"
"2081","Illinois","2019/22",2019-05-27,18,21.9857142857143,71.5742857142857,"65+"
"2082","Illinois","2019/23",2019-06-03,12,22.6571428571429,72.7828571428571,"65+"
"2083","Illinois","2019/23",2019-06-03,16,22.6571428571429,72.7828571428571,"65+"
"2084","Illinois","2019/23",2019-06-03,16,22.6571428571429,72.7828571428571,"65+"
"2085","Illinois","2019/24",2019-06-10,11,19.1,66.38,"65+"
"2086","Illinois","2019/24",2019-06-10,21,19.1,66.38,"65+"
"2087","Illinois","2019/24",2019-06-10,14,19.1,66.38,"65+"
"2088","Illinois","2019/25",2019-06-17,12,20.9285714285714,69.6714285714286,"65+"
"2089","Illinois","2019/25",2019-06-17,16,20.9285714285714,69.6714285714286,"65+"
"2090","Illinois","2019/26",2019-06-24,10,24.4857142857143,76.0742857142857,"65+"
"2091","Illinois","2019/27",2019-07-01,14,25.8428571428571,78.5171428571429,"65+"
"2092","Illinois","2019/27",2019-07-01,13,25.8428571428571,78.5171428571429,"65+"
"2093","Illinois","2019/27",2019-07-01,19,25.8428571428571,78.5171428571429,"65+"
"2094","Illinois","2019/28",2019-07-08,19,25.6428571428571,78.1571428571429,"65+"
"2095","Illinois","2019/28",2019-07-08,16,25.6428571428571,78.1571428571429,"65+"
"2096","Illinois","2019/29",2019-07-15,16,27.2857142857143,81.1142857142857,"65+"
"2097","Illinois","2019/29",2019-07-15,13,27.2857142857143,81.1142857142857,"65+"
"2098","Illinois","2019/29",2019-07-15,12,27.2857142857143,81.1142857142857,"65+"
"2099","Illinois","2019/30",2019-07-22,17,24.0142857142857,75.2257142857143,"65+"
"2100","Illinois","2019/31",2019-07-29,14,23.2857142857143,73.9142857142857,"65+"
"2101","Illinois","2019/31",2019-07-29,16,23.2857142857143,73.9142857142857,"65+"
"2102","Illinois","2019/32",2019-08-05,11,25.1,77.18,"65+"
"2103","Illinois","2019/32",2019-08-05,14,25.1,77.18,"65+"
"2104","Illinois","2019/32",2019-08-05,10,25.1,77.18,"65+"
"2105","Illinois","2019/33",2019-08-12,10,24.1857142857143,75.5342857142857,"65+"
"2106","Illinois","2019/33",2019-08-12,11,24.1857142857143,75.5342857142857,"65+"
"2107","Illinois","2019/34",2019-08-19,11,22.8571428571429,73.1428571428571,"65+"
"2108","Illinois","2019/34",2019-08-19,13,22.8571428571429,73.1428571428571,"65+"
"2109","Illinois","2019/34",2019-08-19,17,22.8571428571429,73.1428571428571,"65+"
"2110","Illinois","2019/35",2019-08-26,10,21.8428571428571,71.3171428571429,"65+"
"2111","Illinois","2019/35",2019-08-26,19,21.8428571428571,71.3171428571429,"65+"
"2112","Illinois","2019/35",2019-08-26,13,21.8428571428571,71.3171428571429,"65+"
"2113","Illinois","2019/36",2019-09-02,11,21.3714285714286,70.4685714285714,"65+"
"2114","Illinois","2019/36",2019-09-02,14,21.3714285714286,70.4685714285714,"65+"
"2115","Illinois","2019/36",2019-09-02,21,21.3714285714286,70.4685714285714,"65+"
"2116","Illinois","2019/37",2019-09-09,21,24.5142857142857,76.1257142857143,"65+"
"2117","Illinois","2019/38",2019-09-16,14,24.2714285714286,75.6885714285714,"65+"
"2118","Illinois","2019/38",2019-09-16,13,24.2714285714286,75.6885714285714,"65+"
"2119","Illinois","2019/38",2019-09-16,16,24.2714285714286,75.6885714285714,"65+"
"2120","Illinois","2019/39",2019-09-23,11,21.0571428571429,69.9028571428571,"65+"
"2121","Illinois","2019/39",2019-09-23,17,21.0571428571429,69.9028571428571,"65+"
"2122","Illinois","2019/39",2019-09-23,16,21.0571428571429,69.9028571428571,"65+"
"2123","Illinois","2019/40",2019-09-30,15,20.4142857142857,68.7457142857143,"65+"
"2124","Illinois","2019/40",2019-09-30,11,20.4142857142857,68.7457142857143,"65+"
"2125","Illinois","2019/41",2019-10-07,14,13.4571428571429,56.2228571428571,"65+"
"2126","Illinois","2019/41",2019-10-07,12,13.4571428571429,56.2228571428571,"65+"
"2127","Illinois","2019/41",2019-10-07,19,13.4571428571429,56.2228571428571,"65+"
"2128","Illinois","2019/42",2019-10-14,11,11.1142857142857,52.0057142857143,"65+"
"2129","Illinois","2019/42",2019-10-14,18,11.1142857142857,52.0057142857143,"65+"
"2130","Illinois","2019/43",2019-10-21,11,10.8285714285714,51.4914285714286,"65+"
"2131","Illinois","2019/43",2019-10-21,14,10.8285714285714,51.4914285714286,"65+"
"2132","Illinois","2019/43",2019-10-21,13,10.8285714285714,51.4914285714286,"65+"
"2133","Illinois","2019/44",2019-10-28,19,4.68571428571429,40.4342857142857,"65+"
"2134","Illinois","2019/44",2019-10-28,20,4.68571428571429,40.4342857142857,"65+"
"2135","Illinois","2019/45",2019-11-04,21,4.37142857142857,39.8685714285714,"65+"
"2136","Illinois","2019/45",2019-11-04,21,4.37142857142857,39.8685714285714,"65+"
"2137","Illinois","2019/46",2019-11-11,11,-2.34285714285714,27.7828571428571,"65+"
"2138","Illinois","2019/46",2019-11-11,16,-2.34285714285714,27.7828571428571,"65+"
"2139","Illinois","2019/46",2019-11-11,17,-2.34285714285714,27.7828571428571,"65+"
"2140","Illinois","2019/47",2019-11-18,19,4.68571428571429,40.4342857142857,"65+"
"2141","Illinois","2019/48",2019-11-25,16,5.34285714285714,41.6171428571429,"65+"
"2142","Illinois","2019/49",2019-12-02,11,3.12857142857143,37.6314285714286,"65+"
"2143","Illinois","2019/49",2019-12-02,12,3.12857142857143,37.6314285714286,"65+"
"2144","Illinois","2019/49",2019-12-02,16,3.12857142857143,37.6314285714286,"65+"
"2145","Illinois","2019/50",2019-12-09,16,-0.357142857142857,31.3571428571429,"65+"
"2146","Illinois","2019/50",2019-12-09,13,-0.357142857142857,31.3571428571429,"65+"
"2147","Illinois","2019/50",2019-12-09,20,-0.357142857142857,31.3571428571429,"65+"
"2148","Illinois","2019/51",2019-12-16,13,-0.928571428571428,30.3285714285714,"65+"
"2149","Illinois","2019/51",2019-12-16,17,-0.928571428571428,30.3285714285714,"65+"
"2150","Illinois","2019/52",2019-12-23,10,8.31428571428571,46.9657142857143,"65+"
"2151","Illinois","2019/52",2019-12-23,19,8.31428571428571,46.9657142857143,"65+"
"2152","Illinois","2019/52",2019-12-23,19,8.31428571428571,46.9657142857143,"65+"
"2153","Indiana","2019/01",2019-12-30,10,3.94285714285714,39.0971428571429,"65+"
"2154","Indiana","2019/02",2019-01-07,12,0.671428571428571,33.2085714285714,"65+"
"2155","Indiana","2019/05",2019-01-28,10,-5.58571428571429,21.9457142857143,"65+"
"2156","Indiana","2019/05",2019-01-28,10,-5.58571428571429,21.9457142857143,"65+"
"2157","Indiana","2019/06",2019-02-04,10,1.74285714285714,35.1371428571429,"65+"
"2158","Indiana","2019/07",2019-02-11,10,0.457142857142857,32.8228571428571,"65+"
"2159","Indiana","2019/07",2019-02-11,10,0.457142857142857,32.8228571428571,"65+"
"2160","Indiana","2019/08",2019-02-18,15,2.2,35.96,"65+"
"2161","Indiana","2019/09",2019-02-25,11,-0.771428571428571,30.6114285714286,"65+"
"2162","Indiana","2019/11",2019-03-11,11,5.58571428571429,42.0542857142857,"65+"
"2163","Indiana","2019/13",2019-03-25,10,6.6,43.88,"65+"
"2164","Indiana","2019/15",2019-04-08,15,12.8571428571429,55.1428571428571,"65+"
"2165","Indiana","2019/15",2019-04-08,11,12.8571428571429,55.1428571428571,"65+"
"2166","Indiana","2019/17",2019-04-22,13,12.8857142857143,55.1942857142857,"65+"
"2167","Indiana","2019/17",2019-04-22,14,12.8857142857143,55.1942857142857,"65+"
"2168","Indiana","2019/20",2019-05-13,18,17.5571428571429,63.6028571428571,"65+"
"2169","Indiana","2019/22",2019-05-27,11,21.5714285714286,70.8285714285714,"65+"
"2170","Indiana","2019/23",2019-06-03,10,21.4285714285714,70.5714285714286,"65+"
"2171","Indiana","2019/24",2019-06-10,13,18.6714285714286,65.6085714285714,"65+"
"2172","Indiana","2019/25",2019-06-17,11,21.3,70.34,"65+"
"2173","Indiana","2019/26",2019-06-24,12,24.6428571428571,76.3571428571429,"65+"
"2174","Indiana","2019/30",2019-07-22,10,22.4,72.32,"65+"
"2175","Indiana","2019/32",2019-08-05,10,24.5142857142857,76.1257142857143,"65+"
"2176","Indiana","2019/32",2019-08-05,11,24.5142857142857,76.1257142857143,"65+"
"2177","Indiana","2019/36",2019-09-02,12,20.8714285714286,69.5685714285714,"65+"
"2178","Indiana","2019/41",2019-10-07,10,14.3857142857143,57.8942857142857,"65+"
"2179","Indiana","2019/41",2019-10-07,14,14.3857142857143,57.8942857142857,"65+"
"2180","Indiana","2019/44",2019-10-28,12,7.08571428571429,44.7542857142857,"65+"
"2181","Indiana","2019/47",2019-11-18,16,4.3,39.74,"65+"
"2182","Indiana","2019/49",2019-12-02,13,2.74285714285714,36.9371428571429,"65+"
"2183","Indiana","2019/50",2019-12-09,12,0.742857142857143,33.3371428571429,"65+"
"2184","Iowa","2019/40",2019-09-30,10,16.6285714285714,61.9314285714286,"65+"
"2185","Kentucky","2019/11",2019-03-11,10,8.3,46.94,"65+"
"2186","Kentucky","2019/13",2019-03-25,15,8.95714285714286,48.1228571428571,"65+"
"2187","Kentucky","2019/33",2019-08-12,10,25.9142857142857,78.6457142857143,"65+"
"2188","Kentucky","2019/43",2019-10-21,11,13.9571428571429,57.1228571428571,"65+"
"2189","Kentucky","2019/45",2019-11-04,10,5.9,42.62,"65+"
"2190","Louisiana","2019/04",2019-01-21,10,9.02857142857143,48.2514285714286,"65+"
"2191","Louisiana","2019/06",2019-02-04,13,15.8285714285714,60.4914285714286,"65+"
"2192","Louisiana","2019/09",2019-02-25,12,16.5428571428571,61.7771428571429,"65+"
"2193","Louisiana","2019/11",2019-03-11,12,17.2285714285714,63.0114285714286,"65+"
"2194","Louisiana","2019/12",2019-03-18,10,14.3142857142857,57.7657142857143,"65+"
"2195","Louisiana","2019/13",2019-03-25,10,16.3857142857143,61.4942857142857,"65+"
"2196","Louisiana","2019/20",2019-05-13,10,23.0571428571429,73.5028571428571,"65+"
"2197","Louisiana","2019/50",2019-12-09,11,13.8,56.84,"65+"
"2198","Massachusetts","2019/01",2019-12-30,14,3.21428571428571,37.7857142857143,"65+"
"2199","Massachusetts","2019/02",2019-01-07,10,-3.15714285714286,26.3171428571429,"65+"
"2200","Massachusetts","2019/03",2019-01-14,13,-2.65714285714286,27.2171428571429,"65+"
"2201","Massachusetts","2019/04",2019-01-21,14,-3.14285714285714,26.3428571428571,"65+"
"2202","Massachusetts","2019/05",2019-01-28,10,-5.02857142857143,22.9485714285714,"65+"
"2203","Massachusetts","2019/05",2019-01-28,14,-5.02857142857143,22.9485714285714,"65+"
"2204","Massachusetts","2019/06",2019-02-04,11,2.11428571428571,35.8057142857143,"65+"
"2205","Massachusetts","2019/06",2019-02-04,12,2.11428571428571,35.8057142857143,"65+"
"2206","Massachusetts","2019/07",2019-02-11,12,-0.214285714285714,31.6142857142857,"65+"
"2207","Massachusetts","2019/11",2019-03-11,12,4.07142857142857,39.3285714285714,"65+"
"2208","Massachusetts","2019/12",2019-03-18,13,2.97142857142857,37.3485714285714,"65+"
"2209","Massachusetts","2019/14",2019-04-01,16,5.9,42.62,"65+"
"2210","Massachusetts","2019/16",2019-04-15,14,12.9142857142857,55.2457142857143,"65+"
"2211","Massachusetts","2019/17",2019-04-22,10,9.92857142857143,49.8714285714286,"65+"
"2212","Massachusetts","2019/18",2019-04-29,12,9.01428571428571,48.2257142857143,"65+"
"2213","Massachusetts","2019/20",2019-05-13,11,11.6142857142857,52.9057142857143,"65+"
"2214","Massachusetts","2019/22",2019-05-27,10,14.5571428571429,58.2028571428571,"65+"
"2215","Massachusetts","2019/24",2019-06-10,12,17.8428571428571,64.1171428571429,"65+"
"2216","Massachusetts","2019/26",2019-06-24,10,21.0285714285714,69.8514285714286,"65+"
"2217","Massachusetts","2019/28",2019-07-08,13,23.7285714285714,74.7114285714286,"65+"
"2218","Massachusetts","2019/30",2019-07-22,16,22.0714285714286,71.7285714285714,"65+"
"2219","Massachusetts","2019/34",2019-08-19,13,22.9428571428571,73.2971428571429,"65+"
"2220","Massachusetts","2019/36",2019-09-02,10,18.7714285714286,65.7885714285714,"65+"
"2221","Massachusetts","2019/39",2019-09-23,18,19.7428571428571,67.5371428571429,"65+"
"2222","Massachusetts","2019/40",2019-09-30,11,13.6857142857143,56.6342857142857,"65+"
"2223","Massachusetts","2019/42",2019-10-14,13,10.8857142857143,51.5942857142857,"65+"
"2224","Massachusetts","2019/43",2019-10-21,11,11.8428571428571,53.3171428571429,"65+"
"2225","Massachusetts","2019/43",2019-10-21,14,11.8428571428571,53.3171428571429,"65+"
"2226","Massachusetts","2019/45",2019-11-04,11,4.74285714285714,40.5371428571429,"65+"
"2227","Massachusetts","2019/47",2019-11-18,11,3.91428571428571,39.0457142857143,"65+"
"2228","Massachusetts","2019/48",2019-11-25,18,3,37.4,"65+"
"2229","Massachusetts","2019/49",2019-12-02,10,-2.18571428571429,28.0657142857143,"65+"
"2230","Massachusetts","2019/50",2019-12-09,14,4.74285714285714,40.5371428571429,"65+"
"2231","Massachusetts","2019/51",2019-12-16,11,-3.41428571428571,25.8542857142857,"65+"
"2232","Massachusetts","2019/52",2019-12-23,10,2.4,36.32,"65+"
"2233","Michigan","2019/01",2019-12-30,11,1.11428571428571,34.0057142857143,"65+"
"2234","Michigan","2019/01",2019-12-30,11,1.11428571428571,34.0057142857143,"65+"
"2235","Michigan","2019/02",2019-01-07,11,-2.12857142857143,28.1685714285714,"65+"
"2236","Michigan","2019/02",2019-01-07,16,-2.12857142857143,28.1685714285714,"65+"
"2237","Michigan","2019/03",2019-01-14,17,-5.61428571428571,21.8942857142857,"65+"
"2238","Michigan","2019/03",2019-01-14,17,-5.61428571428571,21.8942857142857,"65+"
"2239","Michigan","2019/04",2019-01-21,24,-9.42857142857143,15.0285714285714,"65+"
"2240","Michigan","2019/04",2019-01-21,12,-9.42857142857143,15.0285714285714,"65+"
"2241","Michigan","2019/05",2019-01-28,13,-10.9571428571429,12.2771428571429,"65+"
"2242","Michigan","2019/07",2019-02-11,20,-3.77142857142857,25.2114285714286,"65+"
"2243","Michigan","2019/08",2019-02-18,11,-3.37142857142857,25.9314285714286,"65+"
"2244","Michigan","2019/08",2019-02-18,18,-3.37142857142857,25.9314285714286,"65+"
"2245","Michigan","2019/09",2019-02-25,10,-6.47142857142857,20.3514285714286,"65+"
"2246","Michigan","2019/09",2019-02-25,12,-6.47142857142857,20.3514285714286,"65+"
"2247","Michigan","2019/09",2019-02-25,12,-6.47142857142857,20.3514285714286,"65+"
"2248","Michigan","2019/10",2019-03-04,12,-6.5,20.3,"65+"
"2249","Michigan","2019/11",2019-03-11,14,2.45714285714286,36.4228571428571,"65+"
"2250","Michigan","2019/11",2019-03-11,11,2.45714285714286,36.4228571428571,"65+"
"2251","Michigan","2019/12",2019-03-18,14,2.04285714285714,35.6771428571429,"65+"
"2252","Michigan","2019/12",2019-03-18,10,2.04285714285714,35.6771428571429,"65+"
"2253","Michigan","2019/12",2019-03-18,10,2.04285714285714,35.6771428571429,"65+"
"2254","Michigan","2019/14",2019-04-01,11,6.3,43.34,"65+"
"2255","Michigan","2019/14",2019-04-01,11,6.3,43.34,"65+"
"2256","Michigan","2019/15",2019-04-08,15,7.32857142857143,45.1914285714286,"65+"
"2257","Michigan","2019/15",2019-04-08,12,7.32857142857143,45.1914285714286,"65+"
"2258","Michigan","2019/16",2019-04-15,11,8.11428571428571,46.6057142857143,"65+"
"2259","Michigan","2019/16",2019-04-15,11,8.11428571428571,46.6057142857143,"65+"
"2260","Michigan","2019/16",2019-04-15,18,8.11428571428571,46.6057142857143,"65+"
"2261","Michigan","2019/17",2019-04-22,11,10.4857142857143,50.8742857142857,"65+"
"2262","Michigan","2019/17",2019-04-22,15,10.4857142857143,50.8742857142857,"65+"
"2263","Michigan","2019/19",2019-05-06,10,10.4428571428571,50.7971428571429,"65+"
"2264","Michigan","2019/19",2019-05-06,10,10.4428571428571,50.7971428571429,"65+"
"2265","Michigan","2019/19",2019-05-06,10,10.4428571428571,50.7971428571429,"65+"
"2266","Michigan","2019/20",2019-05-13,11,14.7142857142857,58.4857142857143,"65+"
"2267","Michigan","2019/20",2019-05-13,15,14.7142857142857,58.4857142857143,"65+"
"2268","Michigan","2019/21",2019-05-20,11,15.5714285714286,60.0285714285714,"65+"
"2269","Michigan","2019/22",2019-05-27,12,17.2,62.96,"65+"
"2270","Michigan","2019/23",2019-06-03,15,18.0714285714286,64.5285714285714,"65+"
"2271","Michigan","2019/23",2019-06-03,10,18.0714285714286,64.5285714285714,"65+"
"2272","Michigan","2019/25",2019-06-17,12,18.4857142857143,65.2742857142857,"65+"
"2273","Michigan","2019/25",2019-06-17,13,18.4857142857143,65.2742857142857,"65+"
"2274","Michigan","2019/26",2019-06-24,12,22.8714285714286,73.1685714285714,"65+"
"2275","Michigan","2019/26",2019-06-24,10,22.8714285714286,73.1685714285714,"65+"
"2276","Michigan","2019/27",2019-07-01,10,24.1428571428571,75.4571428571429,"65+"
"2277","Michigan","2019/28",2019-07-08,13,22.6,72.68,"65+"
"2278","Michigan","2019/28",2019-07-08,13,22.6,72.68,"65+"
"2279","Michigan","2019/29",2019-07-15,12,25.5714285714286,78.0285714285714,"65+"
"2280","Michigan","2019/29",2019-07-15,13,25.5714285714286,78.0285714285714,"65+"
"2281","Michigan","2019/31",2019-07-29,11,21.6714285714286,71.0085714285714,"65+"
"2282","Michigan","2019/32",2019-08-05,12,22.0285714285714,71.6514285714286,"65+"
"2283","Michigan","2019/33",2019-08-12,12,22.1857142857143,71.9342857142857,"65+"
"2284","Michigan","2019/33",2019-08-12,11,22.1857142857143,71.9342857142857,"65+"
"2285","Michigan","2019/34",2019-08-19,15,20.4142857142857,68.7457142857143,"65+"
"2286","Michigan","2019/34",2019-08-19,10,20.4142857142857,68.7457142857143,"65+"
"2287","Michigan","2019/35",2019-08-26,12,19,66.2,"65+"
"2288","Michigan","2019/35",2019-08-26,21,19,66.2,"65+"
"2289","Michigan","2019/36",2019-09-02,14,18.1857142857143,64.7342857142857,"65+"
"2290","Michigan","2019/36",2019-09-02,10,18.1857142857143,64.7342857142857,"65+"
"2291","Michigan","2019/38",2019-09-16,11,21,69.8,"65+"
"2292","Michigan","2019/38",2019-09-16,11,21,69.8,"65+"
"2293","Michigan","2019/39",2019-09-23,13,17.4857142857143,63.4742857142857,"65+"
"2294","Michigan","2019/41",2019-10-07,10,12.4,54.32,"65+"
"2295","Michigan","2019/41",2019-10-07,10,12.4,54.32,"65+"
"2296","Michigan","2019/42",2019-10-14,10,8.94285714285714,48.0971428571429,"65+"
"2297","Michigan","2019/42",2019-10-14,14,8.94285714285714,48.0971428571429,"65+"
"2298","Michigan","2019/42",2019-10-14,13,8.94285714285714,48.0971428571429,"65+"
"2299","Michigan","2019/43",2019-10-21,16,9.52857142857143,49.1514285714286,"65+"
"2300","Michigan","2019/44",2019-10-28,10,5.38571428571429,41.6942857142857,"65+"
"2301","Michigan","2019/45",2019-11-04,16,1.74285714285714,35.1371428571429,"65+"
"2302","Michigan","2019/46",2019-11-11,10,-5.01428571428571,22.9742857142857,"65+"
"2303","Michigan","2019/46",2019-11-11,12,-5.01428571428571,22.9742857142857,"65+"
"2304","Michigan","2019/47",2019-11-18,13,2.61428571428571,36.7057142857143,"65+"
"2305","Michigan","2019/50",2019-12-09,10,-0.7,30.74,"65+"
"2306","Michigan","2019/51",2019-12-16,10,-1.97142857142857,28.4514285714286,"65+"
"2307","Michigan","2019/51",2019-12-16,14,-1.97142857142857,28.4514285714286,"65+"
"2308","Michigan","2019/52",2019-12-23,19,5,41,"65+"
"2309","Michigan","2019/52",2019-12-23,13,5,41,"65+"
"2310","Missouri","2019/01",2019-12-30,20,4.42857142857143,39.9714285714286,"65+"
"2311","Missouri","2019/02",2019-01-07,10,3.05714285714286,37.5028571428571,"65+"
"2312","Missouri","2019/03",2019-01-14,11,-0.414285714285714,31.2542857142857,"65+"
"2313","Missouri","2019/03",2019-01-14,12,-0.414285714285714,31.2542857142857,"65+"
"2314","Missouri","2019/04",2019-01-21,10,-1.45714285714286,29.3771428571429,"65+"
"2315","Missouri","2019/05",2019-01-28,10,-1.07142857142857,30.0714285714286,"65+"
"2316","Missouri","2019/05",2019-01-28,10,-1.07142857142857,30.0714285714286,"65+"
"2317","Missouri","2019/06",2019-02-04,12,-1.37142857142857,29.5314285714286,"65+"
"2318","Missouri","2019/07",2019-02-11,10,0.357142857142857,32.6428571428571,"65+"
"2319","Missouri","2019/07",2019-02-11,13,0.357142857142857,32.6428571428571,"65+"
"2320","Missouri","2019/08",2019-02-18,11,1.24285714285714,34.2371428571429,"65+"
"2321","Missouri","2019/08",2019-02-18,10,1.24285714285714,34.2371428571429,"65+"
"2322","Missouri","2019/09",2019-02-25,10,-1,30.2,"65+"
"2323","Missouri","2019/09",2019-02-25,10,-1,30.2,"65+"
"2324","Missouri","2019/12",2019-03-18,13,8.41428571428571,47.1457142857143,"65+"
"2325","Missouri","2019/13",2019-03-25,12,9.2,48.56,"65+"
"2326","Missouri","2019/14",2019-04-01,16,11.4714285714286,52.6485714285714,"65+"
"2327","Missouri","2019/15",2019-04-08,11,13.2571428571429,55.8628571428571,"65+"
"2328","Missouri","2019/17",2019-04-22,12,14.9571428571429,58.9228571428571,"65+"
"2329","Missouri","2019/18",2019-04-29,12,15.9285714285714,60.6714285714286,"65+"
"2330","Missouri","2019/18",2019-04-29,10,15.9285714285714,60.6714285714286,"65+"
"2331","Missouri","2019/18",2019-04-29,12,15.9285714285714,60.6714285714286,"65+"
"2332","Missouri","2019/19",2019-05-06,11,14.2857142857143,57.7142857142857,"65+"
"2333","Missouri","2019/19",2019-05-06,14,14.2857142857143,57.7142857142857,"65+"
"2334","Missouri","2019/20",2019-05-13,12,19.3,66.74,"65+"
"2335","Missouri","2019/20",2019-05-13,13,19.3,66.74,"65+"
"2336","Missouri","2019/21",2019-05-20,11,20.9142857142857,69.6457142857143,"65+"
"2337","Missouri","2019/22",2019-05-27,10,22.3,72.14,"65+"
"2338","Missouri","2019/26",2019-06-24,11,25.1285714285714,77.2314285714286,"65+"
"2339","Missouri","2019/28",2019-07-08,11,26.2857142857143,79.3142857142857,"65+"
"2340","Missouri","2019/29",2019-07-15,13,27.5428571428571,81.5771428571429,"65+"
"2341","Missouri","2019/30",2019-07-22,11,24.0142857142857,75.2257142857143,"65+"
