"","state","week_start","tmean_week_C","tmean_week_F"
"11698","New York",2024-09-23,17.0428571428571,62.6771428571429
"11699","New York",2024-09-30,16.3142857142857,61.3657142857143
"11700","New York",2024-10-07,11.5714285714286,52.8285714285714
"11701","New York",2024-10-14,8.31428571428571,46.9657142857143
"11702","New York",2024-10-21,12.2285714285714,54.0114285714286
"11703","New York",2024-10-28,10.9714285714286,51.7485714285714
"11704","New York",2024-11-04,10.2142857142857,50.3857142857143
"11705","New York",2024-11-11,5.55714285714286,42.0028571428571
"11706","New York",2024-11-18,6.72857142857143,44.1114285714286
"11707","New York",2024-11-25,1.21428571428571,34.1857142857143
"11708","New York",2024-12-02,-2,28.4
"11709","New York",2024-12-09,0.528571428571429,32.9514285714286
"11710","New York",2024-12-16,-1.47142857142857,29.3514285714286
"11711","New York",2024-12-23,-5.17142857142857,22.6914285714286
"11712","New York",2024-12-30,7.15,44.87
"11713","North Carolina",2018-01-01,-5.15714285714286,22.7171428571429
"11714","North Carolina",2018-01-08,6.65714285714286,43.9828571428571
"11715","North Carolina",2018-01-15,1.02857142857143,33.8514285714286
"11716","North Carolina",2018-01-22,9.01428571428571,48.2257142857143
"11717","North Carolina",2018-01-29,3.67142857142857,38.6085714285714
"11718","North Carolina",2018-02-05,9.74285714285714,49.5371428571429
"11719","North Carolina",2018-02-12,11.8428571428571,53.3171428571429
"11720","North Carolina",2018-02-19,17.3142857142857,63.1657142857143
"11721","North Carolina",2018-02-26,9.55714285714286,49.2028571428571
"11722","North Carolina",2018-03-05,5.65714285714286,42.1828571428571
"11723","North Carolina",2018-03-12,6.94285714285714,44.4971428571429
"11724","North Carolina",2018-03-19,6.6,43.88
"11725","North Carolina",2018-03-26,12.3142857142857,54.1657142857143
"11726","North Carolina",2018-04-02,12.8714285714286,55.1685714285714
"11727","North Carolina",2018-04-09,14.4714285714286,58.0485714285714
"11728","North Carolina",2018-04-16,13.5428571428571,56.3771428571429
"11729","North Carolina",2018-04-23,16.1142857142857,61.0057142857143
"11730","North Carolina",2018-04-30,20.3714285714286,68.6685714285714
"11731","North Carolina",2018-05-07,22.2571428571429,72.0628571428571
"11732","North Carolina",2018-05-14,22.9,73.22
"11733","North Carolina",2018-05-21,23.5857142857143,74.4542857142857
"11734","North Carolina",2018-05-28,23.7857142857143,74.8142857142857
"11735","North Carolina",2018-06-04,24.4142857142857,75.9457142857143
"11736","North Carolina",2018-06-11,24.5428571428571,76.1771428571429
"11737","North Carolina",2018-06-18,28.5714285714286,83.4285714285714
"11738","North Carolina",2018-06-25,26.6428571428571,79.9571428571429
"11739","North Carolina",2018-07-02,26.9428571428571,80.4971428571429
"11740","North Carolina",2018-07-09,26.0142857142857,78.8257142857143
"11741","North Carolina",2018-07-16,25.6285714285714,78.1314285714286
"11742","North Carolina",2018-07-23,24.7428571428571,76.5371428571429
"11743","North Carolina",2018-07-30,24.3142857142857,75.7657142857143
"11744","North Carolina",2018-08-06,26.2714285714286,79.2885714285714
"11745","North Carolina",2018-08-13,25.4,77.72
"11746","North Carolina",2018-08-20,23.5571428571429,74.4028571428571
"11747","North Carolina",2018-08-27,26.5,79.7
"11748","North Carolina",2018-09-03,26.3428571428571,79.4171428571429
"11749","North Carolina",2018-09-10,24.1428571428571,75.4571428571429
"11750","North Carolina",2018-09-17,24,75.2
"11751","North Carolina",2018-09-24,22.8428571428571,73.1171428571429
"11752","North Carolina",2018-10-01,23.4,74.12
"11753","North Carolina",2018-10-08,19.8285714285714,67.6914285714286
"11754","North Carolina",2018-10-15,16.1,60.98
"11755","North Carolina",2018-10-22,10.7142857142857,51.2857142857143
"11756","North Carolina",2018-10-29,14.3,57.74
"11757","North Carolina",2018-11-05,12.5857142857143,54.6542857142857
"11758","North Carolina",2018-11-12,7.25714285714286,45.0628571428571
"11759","North Carolina",2018-11-19,7.41428571428571,45.3457142857143
"11760","North Carolina",2018-11-26,8.72857142857143,47.7114285714286
"11761","North Carolina",2018-12-03,5.8,42.44
"11762","North Carolina",2018-12-10,5.88571428571429,42.5942857142857
"11763","North Carolina",2018-12-17,8.7,47.66
"11764","North Carolina",2018-12-24,8.38571428571429,47.0942857142857
"11765","North Carolina",2018-12-31,12.0142857142857,53.6257142857143
"11766","North Carolina",2019-01-07,4.54285714285714,40.1771428571429
"11767","North Carolina",2019-01-14,5.4,41.72
"11768","North Carolina",2019-01-21,3.2,37.76
"11769","North Carolina",2019-01-28,3.82857142857143,38.8914285714286
"11770","North Carolina",2019-02-04,11.6428571428571,52.9571428571429
"11771","North Carolina",2019-02-11,8.37142857142857,47.0685714285714
"11772","North Carolina",2019-02-18,7.6,45.68
"11773","North Carolina",2019-02-25,9.1,48.38
"11774","North Carolina",2019-03-04,5.58571428571429,42.0542857142857
"11775","North Carolina",2019-03-11,11.7714285714286,53.1885714285714
"11776","North Carolina",2019-03-18,8.48571428571429,47.2742857142857
"11777","North Carolina",2019-03-25,11.8,53.24
"11778","North Carolina",2019-04-01,11.3571428571429,52.4428571428571
"11779","North Carolina",2019-04-08,18.8142857142857,65.8657142857143
"11780","North Carolina",2019-04-15,16.0142857142857,60.8257142857143
"11781","North Carolina",2019-04-22,19.1714285714286,66.5085714285714
"11782","North Carolina",2019-04-29,21.6857142857143,71.0342857142857
"11783","North Carolina",2019-05-06,21.1571428571429,70.0828571428571
"11784","North Carolina",2019-05-13,20.8285714285714,69.4914285714286
"11785","North Carolina",2019-05-20,25.5571428571429,78.0028571428571
"11786","North Carolina",2019-05-27,26.1285714285714,79.0314285714286
"11787","North Carolina",2019-06-03,23.1714285714286,73.7085714285714
"11788","North Carolina",2019-06-10,21.4571428571429,70.6228571428571
"11789","North Carolina",2019-06-17,25.2714285714286,77.4885714285714
"11790","North Carolina",2019-06-24,27.5857142857143,81.6542857142857
"11791","North Carolina",2019-07-01,27.6428571428571,81.7571428571429
"11792","North Carolina",2019-07-08,26.7285714285714,80.1114285714286
"11793","North Carolina",2019-07-15,29.5285714285714,85.1514285714286
"11794","North Carolina",2019-07-22,24.5571428571429,76.2028571428571
"11795","North Carolina",2019-07-29,25.8,78.44
"11796","North Carolina",2019-08-05,25.9857142857143,78.7742857142857
"11797","North Carolina",2019-08-12,26.7285714285714,80.1114285714286
"11798","North Carolina",2019-08-19,25.0571428571429,77.1028571428571
"11799","North Carolina",2019-08-26,23.7,74.66
"11800","North Carolina",2019-09-02,25.2857142857143,77.5142857142857
"11801","North Carolina",2019-09-09,25.3857142857143,77.6942857142857
"11802","North Carolina",2019-09-16,22.0857142857143,71.7542857142857
"11803","North Carolina",2019-09-23,25.7142857142857,78.2857142857143
"11804","North Carolina",2019-09-30,24.4428571428571,75.9971428571429
"11805","North Carolina",2019-10-07,19.1714285714286,66.5085714285714
"11806","North Carolina",2019-10-14,15.3428571428571,59.6171428571429
"11807","North Carolina",2019-10-21,17.2428571428571,63.0371428571429
"11808","North Carolina",2019-10-28,14.9142857142857,58.8457142857143
"11809","North Carolina",2019-11-04,10.1428571428571,50.2571428571429
"11810","North Carolina",2019-11-11,5.57142857142857,42.0285714285714
"11811","North Carolina",2019-11-18,8.92857142857143,48.0714285714286
"11812","North Carolina",2019-11-25,9.37142857142857,48.8685714285714
"11813","North Carolina",2019-12-02,6.58571428571429,43.8542857142857
"11814","North Carolina",2019-12-09,8.24285714285714,46.8371428571429
"11815","North Carolina",2019-12-16,6.1,42.98
"11816","North Carolina",2019-12-23,10.6857142857143,51.2342857142857
"11817","North Carolina",2019-12-30,10.7571428571429,51.3628571428571
"11818","North Carolina",2020-01-06,10.2714285714286,50.4885714285714
"11819","North Carolina",2020-01-13,12.1285714285714,53.8314285714286
"11820","North Carolina",2020-01-20,3.77142857142857,38.7885714285714
"11821","North Carolina",2020-01-27,5.52857142857143,41.9514285714286
"11822","North Carolina",2020-02-03,11.6571428571429,52.9828571428571
"11823","North Carolina",2020-02-10,10.3,50.54
"11824","North Carolina",2020-02-17,5.92857142857143,42.6714285714286
"11825","North Carolina",2020-02-24,7.9,46.22
"11826","North Carolina",2020-03-02,9.71428571428571,49.4857142857143
"11827","North Carolina",2020-03-09,15.2428571428571,59.4371428571429
"11828","North Carolina",2020-03-16,15.5285714285714,59.9514285714286
"11829","North Carolina",2020-03-23,15.6285714285714,60.1314285714286
"11830","North Carolina",2020-03-30,13.6285714285714,56.5314285714286
"11831","North Carolina",2020-04-06,17.4857142857143,63.4742857142857
"11832","North Carolina",2020-04-13,14.7142857142857,58.4857142857143
"11833","North Carolina",2020-04-20,15.8714285714286,60.5685714285714
"11834","North Carolina",2020-04-27,17.4285714285714,63.3714285714286
"11835","North Carolina",2020-05-04,15.2714285714286,59.4885714285714
"11836","North Carolina",2020-05-11,18.9857142857143,66.1742857142857
"11837","North Carolina",2020-05-18,19.4285714285714,66.9714285714286
"11838","North Carolina",2020-05-25,22,71.6
"11839","North Carolina",2020-06-01,24.9857142857143,76.9742857142857
"11840","North Carolina",2020-06-08,24.2857142857143,75.7142857142857
"11841","North Carolina",2020-06-15,19.7571428571429,67.5628571428571
"11842","North Carolina",2020-06-22,25.4571428571429,77.8228571428571
"11843","North Carolina",2020-06-29,26.8571428571429,80.3428571428571
"11844","North Carolina",2020-07-06,26.7428571428571,80.1371428571429
"11845","North Carolina",2020-07-13,28.1714285714286,82.7085714285714
"11846","North Carolina",2020-07-20,28,82.4
"11847","North Carolina",2020-07-27,27.8857142857143,82.1942857142857
"11848","North Carolina",2020-08-03,25.0571428571429,77.1028571428571
"11849","North Carolina",2020-08-10,24.9285714285714,76.8714285714286
"11850","North Carolina",2020-08-17,24.1285714285714,75.4314285714286
"11851","North Carolina",2020-08-24,26.7571428571429,80.1628571428571
"11852","North Carolina",2020-08-31,26.2,79.16
"11853","North Carolina",2020-09-07,23.7285714285714,74.7114285714286
"11854","North Carolina",2020-09-14,19.4571428571429,67.0228571428571
"11855","North Carolina",2020-09-21,17.3714285714286,63.2685714285714
"11856","North Carolina",2020-09-28,17.6285714285714,63.7314285714286
"11857","North Carolina",2020-10-05,18.6142857142857,65.5057142857143
"11858","North Carolina",2020-10-12,16.6857142857143,62.0342857142857
"11859","North Carolina",2020-10-19,18.7,65.66
"11860","North Carolina",2020-10-26,16.6,61.88
"11861","North Carolina",2020-11-02,13.1857142857143,55.7342857142857
"11862","North Carolina",2020-11-09,17.5428571428571,63.5771428571429
"11863","North Carolina",2020-11-16,9.65714285714286,49.3828571428571
"11864","North Carolina",2020-11-23,12.0285714285714,53.6514285714286
"11865","North Carolina",2020-11-30,7.95714285714286,46.3228571428571
"11866","North Carolina",2020-12-07,7.54285714285714,45.5771428571429
"11867","North Carolina",2020-12-14,4.55714285714286,40.2028571428571
"11868","North Carolina",2020-12-21,5.22857142857143,41.4114285714286
"11869","North Carolina",2020-12-28,8.35714285714286,47.0428571428571
"11870","North Carolina",2021-01-04,3.95714285714286,39.1228571428571
"11871","North Carolina",2021-01-11,4.91428571428571,40.8457142857143
"11872","North Carolina",2021-01-18,4.84285714285714,40.7171428571429
"11873","North Carolina",2021-01-25,3.35714285714286,38.0428571428571
"11874","North Carolina",2021-02-01,3.85714285714286,38.9428571428571
"11875","North Carolina",2021-02-08,4.45714285714286,40.0228571428571
"11876","North Carolina",2021-02-15,3.41428571428571,38.1457142857143
"11877","North Carolina",2021-02-22,10.2142857142857,50.3857142857143
"11878","North Carolina",2021-03-01,8.24285714285714,46.8371428571429
"11879","North Carolina",2021-03-08,13.2571428571429,55.8628571428571
"11880","North Carolina",2021-03-15,9.37142857142857,48.8685714285714
"11881","North Carolina",2021-03-22,17.1571428571429,62.8828571428571
"11882","North Carolina",2021-03-29,10.7857142857143,51.4142857142857
"11883","North Carolina",2021-04-05,19.4142857142857,66.9457142857143
"11884","North Carolina",2021-04-12,16.5142857142857,61.7257142857143
"11885","North Carolina",2021-04-19,13.4714285714286,56.2485714285714
"11886","North Carolina",2021-04-26,20.6857142857143,69.2342857142857
"11887","North Carolina",2021-05-03,19.1571428571429,66.4828571428571
"11888","North Carolina",2021-05-10,15.5428571428571,59.9771428571429
"11889","North Carolina",2021-05-17,21.7,71.06
"11890","North Carolina",2021-05-24,23.6571428571429,74.5828571428571
"11891","North Carolina",2021-05-31,21.5,70.7
"11892","North Carolina",2021-06-07,24.1142857142857,75.4057142857143
"11893","North Carolina",2021-06-14,24.4571428571429,76.0228571428571
"11894","North Carolina",2021-06-21,22.8,73.04
"11895","North Carolina",2021-06-28,24.8142857142857,76.6657142857143
"11896","North Carolina",2021-07-05,25.7571428571429,78.3628571428571
"11897","North Carolina",2021-07-12,26.5,79.7
"11898","North Carolina",2021-07-19,24.4571428571429,76.0228571428571
"11899","North Carolina",2021-07-26,27.0571428571429,80.7028571428571
"11900","North Carolina",2021-08-02,22.8285714285714,73.0914285714286
"11901","North Carolina",2021-08-09,26.7285714285714,80.1114285714286
"11902","North Carolina",2021-08-16,25.4857142857143,77.8742857142857
"11903","North Carolina",2021-08-23,27.9142857142857,82.2457142857143
"11904","North Carolina",2021-08-30,24.1714285714286,75.5085714285714
"11905","North Carolina",2021-09-06,22.4571428571429,72.4228571428571
"11906","North Carolina",2021-09-13,24.8285714285714,76.6914285714286
"11907","North Carolina",2021-09-20,20.2857142857143,68.5142857142857
"11908","North Carolina",2021-09-27,20.9,69.62
"11909","North Carolina",2021-10-04,21.5428571428571,70.7771428571429
"11910","North Carolina",2021-10-11,19.2714285714286,66.6885714285714
"11911","North Carolina",2021-10-18,16.8428571428571,62.3171428571429
"11912","North Carolina",2021-10-25,15.4285714285714,59.7714285714286
"11913","North Carolina",2021-11-01,9.91428571428571,49.8457142857143
"11914","North Carolina",2021-11-08,13.1428571428571,55.6571428571429
"11915","North Carolina",2021-11-15,10.1857142857143,50.3342857142857
"11916","North Carolina",2021-11-22,6.52857142857143,43.7514285714286
"11917","North Carolina",2021-11-29,10.5285714285714,50.9514285714286
"11918","North Carolina",2021-12-06,9.41428571428571,48.9457142857143
"11919","North Carolina",2021-12-13,11,51.8
"11920","North Carolina",2021-12-20,7.7,45.86
"11921","North Carolina",2021-12-27,17.7714285714286,63.9885714285714
"11922","North Carolina",2022-01-03,4.6,40.28
"11923","North Carolina",2022-01-10,2.85714285714286,37.1428571428571
"11924","North Carolina",2022-01-17,1.02857142857143,33.8514285714286
"11925","North Carolina",2022-01-24,1.62857142857143,34.9314285714286
"11926","North Carolina",2022-01-31,5.91428571428571,42.6457142857143
"11927","North Carolina",2022-02-07,6.97142857142857,44.5485714285714
"11928","North Carolina",2022-02-14,7.22857142857143,45.0114285714286
"11929","North Carolina",2022-02-21,11.2857142857143,52.3142857142857
"11930","North Carolina",2022-02-28,12.2,53.96
"11931","North Carolina",2022-03-07,10.0428571428571,50.0771428571429
"11932","North Carolina",2022-03-14,14.0428571428571,57.2771428571429
"11933","North Carolina",2022-03-21,13.4857142857143,56.2742857142857
"11934","North Carolina",2022-03-28,11.9857142857143,53.5742857142857
"11935","North Carolina",2022-04-04,13.9571428571429,57.1228571428571
"11936","North Carolina",2022-04-11,18.7714285714286,65.7885714285714
"11937","North Carolina",2022-04-18,14.8428571428571,58.7171428571429
"11938","North Carolina",2022-04-25,18.0857142857143,64.5542857142857
"11939","North Carolina",2022-05-02,19.6571428571429,67.3828571428571
"11940","North Carolina",2022-05-09,18.0571428571429,64.5028571428571
"11941","North Carolina",2022-05-16,24.3571428571429,75.8428571428571
"11942","North Carolina",2022-05-23,21.6,70.88
"11943","North Carolina",2022-05-30,25.3428571428571,77.6171428571429
"11944","North Carolina",2022-06-06,24,75.2
"11945","North Carolina",2022-06-13,26.1857142857143,79.1342857142857
"11946","North Carolina",2022-06-20,24.8142857142857,76.6657142857143
"11947","North Carolina",2022-06-27,24.9857142857143,76.9742857142857
"11948","North Carolina",2022-07-04,26.0857142857143,78.9542857142857
"11949","North Carolina",2022-07-11,24.6428571428571,76.3571428571429
"11950","North Carolina",2022-07-18,27.1285714285714,80.8314285714286
"11951","North Carolina",2022-07-25,27.1285714285714,80.8314285714286
"11952","North Carolina",2022-08-01,27.2714285714286,81.0885714285714
"11953","North Carolina",2022-08-08,25.3857142857143,77.6942857142857
"11954","North Carolina",2022-08-15,22.4428571428571,72.3971428571429
"11955","North Carolina",2022-08-22,24.7142857142857,76.4857142857143
"11956","North Carolina",2022-08-29,25.0714285714286,77.1285714285714
"11957","North Carolina",2022-09-05,23.6285714285714,74.5314285714286
"11958","North Carolina",2022-09-12,21.7428571428571,71.1371428571429
"11959","North Carolina",2022-09-19,21.5571428571429,70.8028571428571
"11960","North Carolina",2022-09-26,16.7285714285714,62.1114285714286
"11961","North Carolina",2022-10-03,15.4,59.72
"11962","North Carolina",2022-10-10,16.8714285714286,62.3685714285714
"11963","North Carolina",2022-10-17,11.9285714285714,53.4714285714286
"11964","North Carolina",2022-10-24,14.6571428571429,58.3828571428571
"11965","North Carolina",2022-10-31,18.0428571428571,64.4771428571429
"11966","North Carolina",2022-11-07,16.3285714285714,61.3914285714286
"11967","North Carolina",2022-11-14,6.07142857142857,42.9285714285714
"11968","North Carolina",2022-11-21,9.62857142857143,49.3314285714286
"11969","North Carolina",2022-11-28,9.71428571428572,49.4857142857143
"11970","North Carolina",2022-12-05,10.4285714285714,50.7714285714286
"11971","North Carolina",2022-12-12,5.15714285714286,41.2828571428571
"11972","North Carolina",2022-12-19,0.457142857142857,32.8228571428571
"11973","North Carolina",2022-12-26,6.2,43.16
"11974","North Carolina",2023-01-02,11.1142857142857,52.0057142857143
"11975","North Carolina",2023-01-09,6.51428571428571,43.7257142857143
"11976","North Carolina",2023-01-16,9.07142857142857,48.3285714285714
"11977","North Carolina",2023-01-23,6.88571428571429,44.3942857142857
"11978","North Carolina",2023-01-30,5.71428571428571,42.2857142857143
"11979","North Carolina",2023-02-06,11.0571428571429,51.9028571428571
"11980","North Carolina",2023-02-13,11.2142857142857,52.1857142857143
"11981","North Carolina",2023-02-20,15.0714285714286,59.1285714285714
"11982","North Carolina",2023-02-27,15.4285714285714,59.7714285714286
"11983","North Carolina",2023-03-06,9.72857142857143,49.5114285714286
"11984","North Carolina",2023-03-13,8.01428571428571,46.4257142857143
"11985","North Carolina",2023-03-20,13.9285714285714,57.0714285714286
"11986","North Carolina",2023-03-27,14.8857142857143,58.7942857142857
"11987","North Carolina",2023-04-03,15.2285714285714,59.4114285714286
"11988","North Carolina",2023-04-10,16.3714285714286,61.4685714285714
"11989","North Carolina",2023-04-17,18.7,65.66
"11990","North Carolina",2023-04-24,16.0285714285714,60.8514285714286
"11991","North Carolina",2023-05-01,15.5142857142857,59.9257142857143
"11992","North Carolina",2023-05-08,21.5285714285714,70.7514285714286
"11993","North Carolina",2023-05-15,19.8428571428571,67.7171428571429
"11994","North Carolina",2023-05-22,17.6714285714286,63.8085714285714
"11995","North Carolina",2023-05-29,20.4,68.72
"11996","North Carolina",2023-06-05,20.9857142857143,69.7742857142857
"11997","North Carolina",2023-06-12,23.7285714285714,74.7114285714286
"11998","North Carolina",2023-06-19,23.0857142857143,73.5542857142857
"11999","North Carolina",2023-06-26,25.7857142857143,78.4142857142857
"12000","North Carolina",2023-07-03,26.9285714285714,80.4714285714286
"12001","North Carolina",2023-07-10,26.0285714285714,78.8514285714286
"12002","North Carolina",2023-07-17,26.8285714285714,80.2914285714286
"12003","North Carolina",2023-07-24,27.4714285714286,81.4485714285714
"12004","North Carolina",2023-07-31,24.7142857142857,76.4857142857143
"12005","North Carolina",2023-08-07,26.9428571428571,80.4971428571429
"12006","North Carolina",2023-08-14,26.6571428571429,79.9828571428571
"12007","North Carolina",2023-08-21,26.9571428571429,80.5228571428571
"12008","North Carolina",2023-08-28,22.9142857142857,73.2457142857143
"12009","North Carolina",2023-09-04,26.0428571428571,78.8771428571429
"12010","North Carolina",2023-09-11,22.5428571428571,72.5771428571429
"12011","North Carolina",2023-09-18,19.4571428571429,67.0228571428571
"12012","North Carolina",2023-09-25,19.4857142857143,67.0742857142857
"12013","North Carolina",2023-10-02,18.8,65.84
"12014","North Carolina",2023-10-09,16.6142857142857,61.9057142857143
"12015","North Carolina",2023-10-16,14.3285714285714,57.7914285714286
"12016","North Carolina",2023-10-23,16.8714285714286,62.3685714285714
"12017","North Carolina",2023-10-30,10.7857142857143,51.4142857142857
"12018","North Carolina",2023-11-06,15.1,59.18
"12019","North Carolina",2023-11-13,11.9857142857143,53.5742857142857
"12020","North Carolina",2023-11-20,9.78571428571429,49.6142857142857
"12021","North Carolina",2023-11-27,9.17142857142857,48.5085714285714
"12022","North Carolina",2023-12-04,10.0571428571429,50.1028571428571
"12023","North Carolina",2023-12-11,5.64285714285714,42.1571428571429
"12024","North Carolina",2023-12-18,5.02857142857143,41.0514285714286
"12025","North Carolina",2023-12-25,9.4,48.92
"12026","North Carolina",2024-01-01,5.02857142857143,41.0514285714286
"12027","North Carolina",2024-01-08,7.37142857142857,45.2685714285714
"12028","North Carolina",2024-01-15,0.828571428571429,33.4914285714286
"12029","North Carolina",2024-01-22,12.0428571428571,53.6771428571429
"12030","North Carolina",2024-01-29,6.21428571428571,43.1857142857143
"12031","North Carolina",2024-02-05,8.24285714285714,46.8371428571429
"12032","North Carolina",2024-02-12,9.04285714285714,48.2771428571429
"12033","North Carolina",2024-02-19,6.77142857142857,44.1885714285714
"12034","North Carolina",2024-02-26,11.7428571428571,53.1371428571429
"12035","North Carolina",2024-03-04,13.0142857142857,55.4257142857143
"12036","North Carolina",2024-03-11,14.3285714285714,57.7914285714286
"12037","North Carolina",2024-03-18,10.7285714285714,51.3114285714286
"12038","North Carolina",2024-03-25,12.4142857142857,54.3457142857143
"12039","North Carolina",2024-04-01,14.8857142857143,58.7942857142857
"12040","North Carolina",2024-04-08,16.9,62.42
"12041","North Carolina",2024-04-15,19.7,67.46
"12042","North Carolina",2024-04-22,15.1857142857143,59.3342857142857
"12043","North Carolina",2024-04-29,21.8285714285714,71.2914285714286
"12044","North Carolina",2024-05-06,20.8428571428571,69.5171428571429
"12045","North Carolina",2024-05-13,19.1857142857143,66.5342857142857
"12046","North Carolina",2024-05-20,22.6571428571429,72.7828571428571
"12047","North Carolina",2024-05-27,21.8857142857143,71.3942857142857
"12048","North Carolina",2024-06-03,24.7571428571429,76.5628571428571
"12049","North Carolina",2024-06-10,24.7,76.46
"12050","North Carolina",2024-06-17,26.4,79.52
"12051","North Carolina",2024-06-24,28.1857142857143,82.7342857142857
"12052","North Carolina",2024-07-01,26.4,79.52
"12053","North Carolina",2024-07-08,27.1285714285714,80.8314285714286
"12054","North Carolina",2024-07-15,26.2714285714286,79.2885714285714
"12055","North Carolina",2024-07-22,24.3714285714286,75.8685714285714
"12056","North Carolina",2024-07-29,25.8,78.44
"12057","North Carolina",2024-08-05,24.7,76.46
"12058","North Carolina",2024-08-12,24.0428571428571,75.2771428571428
"12059","North Carolina",2024-08-19,20.7571428571429,69.3628571428571
"12060","North Carolina",2024-08-26,25.7571428571429,78.3628571428571
"12061","North Carolina",2024-09-02,20.8428571428571,69.5171428571429
"12062","North Carolina",2024-09-09,20.5,68.9
"12063","North Carolina",2024-09-16,21.8714285714286,71.3685714285714
"12064","North Carolina",2024-09-23,22.8,73.04
"12065","North Carolina",2024-09-30,21.1428571428571,70.0571428571428
"12066","North Carolina",2024-10-07,16.5142857142857,61.7257142857143
"12067","North Carolina",2024-10-14,12.8571428571429,55.1428571428571
"12068","North Carolina",2024-10-21,15.8571428571429,60.5428571428571
"12069","North Carolina",2024-10-28,16.1428571428571,61.0571428571429
"12070","North Carolina",2024-11-04,16.9714285714286,62.5485714285714
"12071","North Carolina",2024-11-11,11.6285714285714,52.9314285714286
"12072","North Carolina",2024-11-18,11.1428571428571,52.0571428571429
"12073","North Carolina",2024-11-25,8.54285714285714,47.3771428571429
"12074","North Carolina",2024-12-02,2.4,36.32
"12075","North Carolina",2024-12-09,8.51428571428571,47.3257142857143
"12076","North Carolina",2024-12-16,8.34285714285714,47.0171428571429
"12077","North Carolina",2024-12-23,6.61428571428571,43.9057142857143
"12078","North Carolina",2024-12-30,12.05,53.69
"12079","North Dakota",2018-01-01,-10.8285714285714,12.5085714285714
"12080","North Dakota",2018-01-08,-13.2285714285714,8.18857142857143
"12081","North Dakota",2018-01-15,-8.6,16.52
"12082","North Dakota",2018-01-22,-7.14285714285714,19.1428571428571
"12083","North Dakota",2018-01-29,-11.9,10.58
"12084","North Dakota",2018-02-05,-16.3571428571429,2.55714285714286
"12085","North Dakota",2018-02-12,-8.78571428571428,16.1857142857143
"12086","North Dakota",2018-02-19,-12.8142857142857,8.93428571428571
"12087","North Dakota",2018-02-26,-2.32857142857143,27.8085714285714
"12088","North Dakota",2018-03-05,-7.57142857142857,18.3714285714286
"12089","North Dakota",2018-03-12,-5.81428571428571,21.5342857142857
"12090","North Dakota",2018-03-19,-1.37142857142857,29.5314285714286
"12091","North Dakota",2018-03-26,-3.87142857142857,25.0314285714286
"12092","North Dakota",2018-04-02,-8.44285714285714,16.8028571428571
"12093","North Dakota",2018-04-09,-1.4,29.48
"12094","North Dakota",2018-04-16,5.25714285714286,41.4628571428571
"12095","North Dakota",2018-04-23,10.3571428571429,50.6428571428571
"12096","North Dakota",2018-04-30,12.9285714285714,55.2714285714286
"12097","North Dakota",2018-05-07,11.7428571428571,53.1371428571429
"12098","North Dakota",2018-05-14,15.4428571428571,59.7971428571429
"12099","North Dakota",2018-05-21,20.8857142857143,69.5942857142857
"12100","North Dakota",2018-05-28,19.6142857142857,67.3057142857143
"12101","North Dakota",2018-06-04,21.8857142857143,71.3942857142857
"12102","North Dakota",2018-06-11,18.6285714285714,65.5314285714286
"12103","North Dakota",2018-06-18,19.6285714285714,67.3314285714286
"12104","North Dakota",2018-06-25,21.8285714285714,71.2914285714286
"12105","North Dakota",2018-07-02,23.5571428571429,74.4028571428571
"12106","North Dakota",2018-07-09,25.3,77.54
"12107","North Dakota",2018-07-16,22.4285714285714,72.3714285714286
"12108","North Dakota",2018-07-23,19.8571428571429,67.7428571428571
"12109","North Dakota",2018-07-30,22.8428571428571,73.1171428571429
"12110","North Dakota",2018-08-06,25.7,78.26
"12111","North Dakota",2018-08-13,22.2714285714286,72.0885714285714
"12112","North Dakota",2018-08-20,19.4714285714286,67.0485714285714
"12113","North Dakota",2018-08-27,17.5857142857143,63.6542857142857
"12114","North Dakota",2018-09-03,19.8142857142857,67.6657142857143
"12115","North Dakota",2018-09-10,19.1428571428571,66.4571428571429
"12116","North Dakota",2018-09-17,11.5142857142857,52.7257142857143
"12117","North Dakota",2018-09-24,8.21428571428572,46.7857142857143
"12118","North Dakota",2018-10-01,4.91428571428571,40.8457142857143
"12119","North Dakota",2018-10-08,2.4,36.32
"12120","North Dakota",2018-10-15,7.04285714285714,44.6771428571429
"12121","North Dakota",2018-10-22,7.67142857142857,45.8085714285714
"12122","North Dakota",2018-10-29,4.44285714285714,39.9971428571429
"12123","North Dakota",2018-11-05,-5,23
"12124","North Dakota",2018-11-12,-4.07142857142857,24.6714285714286
"12125","North Dakota",2018-11-19,-3.11428571428571,26.3942857142857
"12126","North Dakota",2018-11-26,-3.75714285714286,25.2371428571429
"12127","North Dakota",2018-12-03,-5.92857142857143,21.3285714285714
"12128","North Dakota",2018-12-10,-0.914285714285714,30.3542857142857
"12129","North Dakota",2018-12-17,-0.814285714285714,30.5342857142857
"12130","North Dakota",2018-12-24,-9.51428571428571,14.8742857142857
"12131","North Dakota",2018-12-31,-6.28571428571429,20.6857142857143
"12132","North Dakota",2019-01-07,-7.35714285714286,18.7571428571429
"12133","North Dakota",2019-01-14,-12.7571428571429,9.03714285714286
"12134","North Dakota",2019-01-21,-12.6857142857143,9.16571428571429
"12135","North Dakota",2019-01-28,-16.7714285714286,1.81142857142857
"12136","North Dakota",2019-02-04,-23.2142857142857,-9.78571428571429
